dataset,comparison,LPIPS
places_365_train,base,0.006880
places_365_train,base,0.281714
places_365_train,base,0.293573
places_365_train,base,0.003554
places_365_train,base,0.618699
places_365_train,base,0.687926
places_365_train,base,0.317756
places_365_train,base,0.705231
places_365_train,base,0.192155
places_365_train,base,0.250593
places_365_train,base,0.006855
places_365_train,base,0.563704
places_365_train,base,0.677918
places_365_train,base,0.657031
places_365_train,base,0.031449
places_365_train,base,0.253666
places_365_train,base,0.250082
places_365_train,base,0.018925
places_365_train,base,0.538101
places_365_train,base,0.017854
places_365_train,base,0.639382
places_365_train,base,0.014520
places_365_train,base,0.277041
places_365_train,base,0.014579
places_365_train,base,0.389522
places_365_train,base,0.522385
places_365_train,base,0.625008
places_365_train,base,0.015424
places_365_train,base,0.475635
places_365_train,base,0.043056
places_365_train,base,0.338415
places_365_train,base,0.303072
places_365_train,base,0.661257
places_365_train,base,0.240517
places_365_train,base,0.015619
places_365_train,base,0.608685
places_365_train,base,0.698388
places_365_train,base,0.318097
places_365_train,base,0.298739
places_365_train,base,0.023149
places_365_train,base,0.626777
places_365_train,base,0.696762
places_365_train,base,0.384618
places_365_train,base,0.680177
places_365_train,base,0.268188
places_365_train,base,0.664605
places_365_train,base,0.004142
places_365_train,base,0.015339
places_365_train,base,0.620943
places_365_train,base,0.274473
places_365_train,base,0.670401
places_365_train,base,0.012511
places_365_train,base,0.589900
places_365_train,base,0.634452
places_365_train,base,0.027980
places_365_train,base,0.331067
places_365_train,base,0.529825
places_365_train,base,0.258984
places_365_train,base,0.034412
places_365_train,base,0.729124
places_365_train,base,0.653541
places_365_train,base,0.013154
places_365_train,base,0.593419
places_365_train,base,0.567650
places_365_train,base,0.305204
places_365_train,base,0.490412
places_365_train,base,0.301845
places_365_train,base,0.011873
places_365_train,base,0.749461
places_365_train,base,0.252103
places_365_train,base,0.005407
places_365_train,base,0.694187
places_365_train,base,0.520185
places_365_train,base,0.261940
places_365_train,base,0.255828
places_365_train,base,0.284944
places_365_train,base,0.635732
places_365_train,base,0.702840
places_365_train,base,0.227552
places_365_train,base,0.641942
places_365_train,base,0.287326
places_365_train,base,0.613154
places_365_train,base,0.590757
places_365_train,base,0.631061
places_365_train,base,0.019845
places_365_train,base,0.010456
places_365_train,base,0.532978
places_365_train,base,0.492749
places_365_train,base,0.417720
places_365_train,base,0.693902
places_365_train,base,0.303844
places_365_train,base,0.334156
places_365_train,base,0.268246
places_365_train,base,0.372032
places_365_train,base,0.609217
places_365_train,base,0.022603
places_365_train,base,0.249945
places_365_train,base,0.281730
places_365_train,base,0.658257
places_365_train,base,0.636815
places_365_train,base,0.317223
places_365_train,base,0.196850
places_365_train,base,0.551987
places_365_train,base,0.794402
places_365_train,base,0.787553
places_365_train,base,0.381756
places_365_train,base,0.027684
places_365_train,base,0.365347
places_365_train,base,0.755853
places_365_train,base,0.125981
places_365_train,base,0.297943
places_365_train,base,0.610309
places_365_train,base,0.338631
places_365_train,base,0.243224
places_365_train,base,0.310885
places_365_train,base,0.638182
places_365_train,base,0.610951
places_365_train,base,0.374554
places_365_train,base,0.515710
places_365_train,base,0.036294
places_365_train,base,0.028372
places_365_train,base,0.284030
places_365_train,base,0.020188
places_365_train,base,0.025803
places_365_train,base,0.296558
places_365_train,base,0.304972
places_365_train,base,0.239552
places_365_train,base,0.310393
places_365_train,base,0.832448
places_365_train,base,0.352207
places_365_train,base,0.610434
places_365_train,base,0.589557
places_365_train,base,0.585187
places_365_train,base,0.020491
places_365_train,base,0.351060
places_365_train,base,0.497589
places_365_train,base,0.559440
places_365_train,base,0.313252
places_365_train,base,0.646202
places_365_train,base,0.334806
places_365_train,base,0.281328
places_365_train,base,0.024860
places_365_train,base,0.721076
places_365_train,base,0.028300
places_365_train,base,0.019264
places_365_train,base,0.421193
places_365_train,base,0.727371
places_365_train,base,0.415974
places_365_train,base,0.016727
places_365_train,base,0.013234
places_365_train,base,0.017269
places_365_train,base,0.258358
places_365_train,base,0.403470
places_365_train,base,0.163350
places_365_train,base,0.238004
places_365_train,base,0.004967
places_365_train,base,0.255125
places_365_train,base,0.254483
places_365_train,base,0.035165
places_365_train,base,0.661337
places_365_train,base,0.030381
places_365_train,base,0.265766
places_365_train,base,0.326103
places_365_train,base,0.357720
places_365_train,base,0.724147
places_365_train,base,0.012936
places_365_train,base,0.733028
places_365_train,base,0.007904
places_365_train,base,0.155977
places_365_train,base,0.228886
places_365_train,base,0.221489
places_365_train,base,0.718607
places_365_train,base,0.313664
places_365_train,base,0.589494
places_365_train,base,0.334266
places_365_train,base,0.290283
places_365_train,base,0.609487
places_365_train,base,0.519551
places_365_train,base,0.017575
places_365_train,base,0.031475
places_365_train,base,0.303542
places_365_train,base,0.185386
places_365_train,base,0.691198
places_365_train,base,0.473144
places_365_train,base,0.005062
places_365_train,base,0.664223
places_365_train,base,0.014649
places_365_train,base,0.419331
places_365_train,base,0.317206
places_365_train,base,0.330768
places_365_train,base,0.287792
places_365_train,base,0.030776
places_365_train,base,0.658433
places_365_train,base,0.292097
places_365_train,base,0.330624
places_365_train,base,0.260380
places_365_train,base,0.514751
places_365_train,base,0.703413
places_365_train,base,0.011831
places_365_train,base,0.026589
places_365_train,base,0.460310
places_365_train,base,0.016229
places_365_train,base,0.247530
places_365_train,base,0.650037
places_365_train,base,0.539900
places_365_train,base,0.639997
places_365_train,base,0.021795
places_365_train,base,0.323161
places_365_train,base,0.739301
places_365_train,base,0.628884
places_365_train,base,0.020278
places_365_train,base,0.726661
places_365_train,base,0.888284
places_365_train,base,0.012161
places_365_train,base,0.297096
places_365_train,base,0.746901
places_365_train,base,0.754789
places_365_train,base,0.586348
places_365_train,base,0.644366
places_365_train,base,0.730965
places_365_train,base,0.023003
places_365_train,base,0.303971
places_365_train,base,0.526499
places_365_train,base,0.275239
places_365_train,base,0.016350
places_365_train,base,0.574709
places_365_train,base,0.827736
places_365_train,base,0.033026
places_365_train,base,0.658650
places_365_train,base,0.235561
places_365_train,base,0.672781
places_365_train,base,0.588327
places_365_train,base,0.022694
places_365_train,base,0.211788
places_365_train,base,0.540471
places_365_train,base,0.620039
places_365_train,base,0.320883
places_365_train,base,0.347003
places_365_train,base,0.658417
places_365_train,base,0.006773
places_365_train,base,0.599094
places_365_train,base,0.349937
places_365_train,base,0.718127
places_365_train,base,0.662216
places_365_train,base,0.504094
places_365_train,base,0.023723
places_365_train,base,0.303112
places_365_train,base,0.236405
places_365_train,base,0.008290
places_365_train,base,0.647764
places_365_train,base,0.306525
places_365_train,base,0.004258
places_365_train,base,0.373475
places_365_train,base,0.649220
places_365_train,base,0.549732
places_365_train,base,0.289484
places_365_train,base,0.265490
places_365_train,base,0.006521
places_365_train,base,0.238678
places_365_train,base,0.661760
places_365_train,base,0.300458
places_365_train,base,0.644505
places_365_train,base,0.021819
places_365_train,base,0.021686
places_365_train,base,0.238055
places_365_train,base,0.360458
places_365_train,base,0.566060
places_365_train,base,0.785046
places_365_train,base,0.322807
places_365_train,base,0.563983
places_365_train,base,0.322807
places_365_train,base,0.011951
places_365_train,base,0.619980
places_365_train,base,0.449407
places_365_train,base,0.312826
places_365_train,base,0.575490
places_365_train,base,0.015951
places_365_train,base,0.255022
places_365_train,base,0.668944
places_365_train,base,0.334410
places_365_train,base,0.646949
places_365_train,base,0.275309
places_365_train,base,0.030926
places_365_train,base,0.221201
places_365_train,base,0.639659
places_365_train,base,0.037244
places_365_train,base,0.581546
places_365_train,base,0.019907
places_365_train,base,0.247979
places_365_train,base,0.331811
places_365_train,base,0.275645
places_365_train,base,0.275673
places_365_train,base,0.620901
places_365_train,base,0.023093
places_365_train,base,0.019289
places_365_train,base,0.334126
places_365_train,base,0.294594
places_365_train,base,0.033099
places_365_train,base,0.205686
places_365_train,base,0.046822
places_365_train,base,0.515444
places_365_train,base,0.020936
places_365_train,base,0.010259
places_365_train,base,0.633767
places_365_train,base,0.018003
places_365_train,base,0.609011
places_365_train,base,0.707619
places_365_train,base,0.304114
places_365_train,base,0.266810
places_365_train,base,0.241755
places_365_train,base,0.259458
places_365_train,base,0.602911
places_365_train,base,0.500343
places_365_train,base,0.274604
places_365_train,base,0.024300
places_365_train,base,0.187934
places_365_train,base,0.636561
places_365_train,base,0.243368
places_365_train,base,0.328585
places_365_train,base,0.668813
places_365_train,base,0.620087
places_365_train,base,0.301242
places_365_train,base,0.245610
places_365_train,base,0.661505
places_365_train,base,0.030997
places_365_train,base,0.058117
places_365_train,base,0.664568
places_365_train,base,0.254962
places_365_train,base,0.344502
places_365_train,base,0.634234
places_365_train,base,0.272870
places_365_train,base,0.258986
places_365_train,base,0.464744
places_365_train,base,0.318964
places_365_train,base,0.321263
places_365_train,base,0.026600
places_365_train,base,0.602298
places_365_train,base,0.446595
places_365_train,base,0.903594
places_365_train,base,0.615928
places_365_train,base,0.012798
places_365_train,base,0.024728
places_365_train,base,0.024538
places_365_train,base,0.025872
places_365_train,base,0.652874
places_365_train,base,0.028766
places_365_train,base,0.438071
places_365_train,base,0.652082
places_365_train,base,0.618106
places_365_train,base,0.299266
places_365_train,base,0.376791
places_365_train,base,0.027254
places_365_train,base,0.407957
places_365_train,base,0.260980
places_365_train,base,0.018889
places_365_train,base,0.619259
places_365_train,base,0.310864
places_365_train,base,0.023912
places_365_train,base,0.017494
places_365_train,base,0.598994
places_365_train,base,0.283783
places_365_train,base,0.008115
places_365_train,base,0.360668
places_365_train,base,0.198685
places_365_train,base,0.362209
places_365_train,base,0.613810
places_365_train,base,0.303315
places_365_train,base,0.015231
places_365_train,base,0.460652
places_365_train,base,0.008019
places_365_train,base,0.311427
places_365_train,base,0.025686
places_365_train,base,0.018997
places_365_train,base,0.563667
places_365_train,base,0.711107
places_365_train,base,0.221574
places_365_train,base,0.137135
places_365_train,base,0.661517
places_365_train,base,0.313113
places_365_train,base,0.644794
places_365_train,base,0.240507
places_365_train,base,0.013518
places_365_train,base,0.437631
places_365_train,base,0.524806
places_365_train,base,0.301868
places_365_train,base,0.740806
places_365_train,base,0.183102
places_365_train,base,0.593080
places_365_train,base,0.643898
places_365_train,base,0.554689
places_365_train,base,0.239067
places_365_train,base,0.360691
places_365_train,base,0.253273
places_365_train,base,0.391145
places_365_train,base,0.231640
places_365_train,base,0.720940
places_365_train,base,0.018955
places_365_train,base,0.026766
places_365_train,base,0.723006
places_365_train,base,0.184576
places_365_train,base,0.026223
places_365_train,base,0.502052
places_365_train,base,0.560850
places_365_train,base,0.598327
places_365_train,base,0.318673
places_365_train,base,0.816226
places_365_train,base,0.340247
places_365_train,base,0.295848
places_365_train,base,0.222571
places_365_train,base,0.608322
places_365_train,base,0.672637
places_365_train,base,0.521350
places_365_train,base,0.669102
places_365_train,base,0.031799
places_365_train,base,0.195894
places_365_train,base,0.527286
places_365_train,base,0.209045
places_365_train,base,0.032111
places_365_train,base,0.243144
places_365_train,base,0.195090
places_365_train,base,0.553420
places_365_train,base,0.662281
places_365_train,base,0.341363
places_365_train,base,0.022162
places_365_train,base,0.555095
places_365_train,base,0.590959
places_365_train,base,0.024028
places_365_train,base,0.498601
places_365_train,base,0.024131
places_365_train,base,0.346647
places_365_train,base,0.271514
places_365_train,base,0.863625
places_365_train,base,0.324933
places_365_train,base,0.638562
places_365_train,base,0.659693
places_365_train,repaint,0.758540
places_365_train,repaint,0.326684
places_365_train,repaint,0.609383
places_365_train,repaint,0.683258
places_365_train,repaint,0.482083
places_365_train,repaint,0.738936
places_365_train,repaint,0.746730
places_365_train,repaint,0.033870
places_365_train,repaint,0.366257
places_365_train,repaint,0.021396
places_365_train,repaint,0.026772
places_365_train,repaint,0.303761
places_365_train,repaint,0.242814
places_365_train,repaint,0.016653
places_365_train,repaint,0.449851
places_365_train,repaint,0.261438
places_365_train,repaint,0.042774
places_365_train,repaint,0.396791
places_365_train,repaint,0.644171
places_365_train,repaint,0.597656
places_365_train,repaint,0.288194
places_365_train,repaint,0.593049
places_365_train,repaint,0.611821
places_365_train,repaint,0.307820
places_365_train,repaint,0.580064
places_365_train,repaint,0.022724
places_365_train,repaint,0.679316
places_365_train,repaint,0.616817
places_365_train,repaint,0.604607
places_365_train,repaint,0.385347
places_365_train,repaint,0.262095
places_365_train,repaint,0.679504
places_365_train,repaint,0.021765
places_365_train,repaint,0.422488
places_365_train,repaint,0.031778
places_365_train,repaint,0.031808
places_365_train,repaint,0.018038
places_365_train,repaint,0.040093
places_365_train,repaint,0.033546
places_365_train,repaint,0.394902
places_365_train,repaint,0.428153
places_365_train,repaint,0.654694
places_365_train,repaint,0.265215
places_365_train,repaint,0.027899
places_365_train,repaint,0.038739
places_365_train,repaint,0.028796
places_365_train,repaint,0.695855
places_365_train,repaint,0.340162
places_365_train,repaint,0.415930
places_365_train,repaint,0.580090
places_365_train,repaint,0.374474
places_365_train,repaint,0.007517
places_365_train,repaint,0.288292
places_365_train,repaint,0.460384
places_365_train,repaint,0.493564
places_365_train,repaint,0.035672
places_365_train,repaint,0.016303
places_365_train,repaint,0.327584
places_365_train,repaint,0.387150
places_365_train,repaint,0.835744
places_365_train,repaint,0.730408
places_365_train,repaint,0.614109
places_365_train,repaint,0.592315
places_365_train,repaint,0.360362
places_365_train,repaint,0.034676
places_365_train,repaint,0.534457
places_365_train,repaint,0.711087
places_365_train,repaint,0.011487
places_365_train,repaint,0.622539
places_365_train,repaint,0.591148
places_365_train,repaint,0.304373
places_365_train,repaint,0.762015
places_365_train,repaint,0.707597
places_365_train,repaint,0.365278
places_365_train,repaint,0.014621
places_365_train,repaint,0.028616
places_365_train,repaint,0.359751
places_365_train,repaint,0.022259
places_365_train,repaint,0.411159
places_365_train,repaint,0.664892
places_365_train,repaint,0.029988
places_365_train,repaint,0.460661
places_365_train,repaint,0.315035
places_365_train,repaint,0.322731
places_365_train,repaint,0.741778
places_365_train,repaint,0.344825
places_365_train,repaint,0.567831
places_365_train,repaint,0.533027
places_365_train,repaint,0.025321
places_365_train,repaint,0.572888
places_365_train,repaint,0.026452
places_365_train,repaint,0.034363
places_365_train,repaint,0.586315
places_365_train,repaint,0.475617
places_365_train,repaint,0.001943
places_365_train,repaint,0.043001
places_365_train,repaint,0.311359
places_365_train,repaint,0.630520
places_365_train,repaint,0.576897
places_365_train,repaint,0.646405
places_365_train,repaint,0.014319
places_365_train,repaint,0.392056
places_365_train,repaint,0.318948
places_365_train,repaint,0.299643
places_365_train,repaint,0.629747
places_365_train,repaint,0.358273
places_365_train,repaint,0.644197
places_365_train,repaint,0.040089
places_365_train,repaint,0.025447
places_365_train,repaint,0.018682
places_365_train,repaint,0.039302
places_365_train,repaint,0.547829
places_365_train,repaint,0.028387
places_365_train,repaint,0.367397
places_365_train,repaint,0.716017
places_365_train,repaint,0.033369
places_365_train,repaint,0.352344
places_365_train,repaint,0.406499
places_365_train,repaint,0.283269
places_365_train,repaint,0.687302
places_365_train,repaint,0.307554
places_365_train,repaint,0.133925
places_365_train,repaint,0.577244
places_365_train,repaint,0.039956
places_365_train,repaint,0.584895
places_365_train,repaint,0.028558
places_365_train,repaint,0.032064
places_365_train,repaint,0.655361
places_365_train,repaint,0.616898
places_365_train,repaint,0.755876
places_365_train,repaint,0.311504
places_365_train,repaint,0.037241
places_365_train,repaint,0.654598
places_365_train,repaint,0.035077
places_365_train,repaint,0.348289
places_365_train,repaint,0.638782
places_365_train,repaint,0.677133
places_365_train,repaint,0.037594
places_365_train,repaint,0.020265
places_365_train,repaint,0.779301
places_365_train,repaint,0.286305
places_365_train,repaint,0.566158
places_365_train,repaint,0.023699
places_365_train,repaint,0.154598
places_365_train,repaint,0.015675
places_365_train,repaint,0.046822
places_365_train,repaint,0.659082
places_365_train,repaint,0.303740
places_365_train,repaint,0.712850
places_365_train,repaint,0.023813
places_365_train,repaint,0.780141
places_365_train,repaint,0.641165
places_365_train,repaint,0.711672
places_365_train,repaint,0.621981
places_365_train,repaint,0.771294
places_365_train,repaint,0.684054
places_365_train,repaint,0.285095
places_365_train,repaint,0.296376
places_365_train,repaint,0.461944
places_365_train,repaint,0.717651
places_365_train,repaint,0.638145
places_365_train,repaint,0.419331
places_365_train,repaint,0.693719
places_365_train,repaint,0.204820
places_365_train,repaint,0.470914
places_365_train,repaint,0.705450
places_365_train,repaint,0.042112
places_365_train,repaint,0.520037
places_365_train,repaint,0.640706
places_365_train,repaint,0.514477
places_365_train,repaint,0.324718
places_365_train,repaint,0.677910
places_365_train,repaint,0.553784
places_365_train,repaint,0.447349
places_365_train,repaint,0.651220
places_365_train,repaint,0.679860
places_365_train,repaint,0.322965
places_365_train,repaint,0.619337
places_365_train,repaint,0.291575
places_365_train,repaint,0.632778
places_365_train,repaint,0.698053
places_365_train,repaint,0.711160
places_365_train,repaint,0.019624
places_365_train,repaint,0.730406
places_365_train,repaint,0.672576
places_365_train,repaint,0.033748
places_365_train,repaint,0.585856
places_365_train,repaint,0.342959
places_365_train,repaint,0.005897
places_365_train,repaint,0.019689
places_365_train,repaint,0.608820
places_365_train,repaint,0.042741
places_365_train,repaint,0.478033
places_365_train,repaint,0.028135
places_365_train,repaint,0.029046
places_365_train,repaint,0.309231
places_365_train,repaint,0.641683
places_365_train,repaint,0.300768
places_365_train,repaint,0.037351
places_365_train,repaint,0.011543
places_365_train,repaint,0.337382
places_365_train,repaint,0.662878
places_365_train,repaint,0.035167
places_365_train,repaint,0.032007
places_365_train,repaint,0.575172
places_365_train,repaint,0.013137
places_365_train,repaint,0.353168
places_365_train,repaint,0.607732
places_365_train,repaint,0.026837
places_365_train,repaint,0.608962
places_365_train,repaint,0.719105
places_365_train,repaint,0.373537
places_365_train,repaint,0.705912
places_365_train,repaint,0.507397
places_365_train,repaint,0.289236
places_365_train,repaint,0.009451
places_365_train,repaint,0.546174
places_365_train,repaint,0.694131
places_365_train,repaint,0.932956
places_365_train,repaint,0.035569
places_365_train,repaint,0.262461
places_365_train,repaint,0.595325
places_365_train,repaint,0.025000
places_365_train,repaint,0.529575
places_365_train,repaint,0.017874
places_365_train,repaint,0.631728
places_365_train,repaint,0.031868
places_365_train,repaint,0.353112
places_365_train,repaint,0.018577
places_365_train,repaint,0.610682
places_365_train,repaint,0.482650
places_365_train,repaint,0.442281
places_365_train,repaint,0.028143
places_365_train,repaint,0.614712
places_365_train,repaint,0.043009
places_365_train,repaint,0.421644
places_365_train,repaint,0.310784
places_365_train,repaint,0.706573
places_365_train,repaint,0.358270
places_365_train,repaint,0.038854
places_365_train,repaint,0.735009
places_365_train,repaint,0.664334
places_365_train,repaint,0.329419
places_365_train,repaint,0.349304
places_365_train,repaint,0.039548
places_365_train,repaint,0.419622
places_365_train,repaint,0.800029
places_365_train,repaint,0.510974
places_365_train,repaint,0.569570
places_365_train,repaint,0.617059
places_365_train,repaint,0.643737
places_365_train,repaint,0.007712
places_365_train,repaint,0.026190
places_365_train,repaint,0.672447
places_365_train,repaint,0.644902
places_365_train,repaint,0.687148
places_365_train,repaint,0.018914
places_365_train,repaint,0.652236
places_365_train,repaint,0.673645
places_365_train,repaint,0.030592
places_365_train,repaint,0.318741
places_365_train,repaint,0.414466
places_365_train,repaint,0.245040
places_365_train,repaint,0.042298
places_365_train,repaint,0.748257
places_365_train,repaint,0.706464
places_365_train,repaint,0.023556
places_365_train,repaint,0.595769
places_365_train,repaint,0.695228
places_365_train,repaint,0.373895
places_365_train,repaint,0.583242
places_365_train,repaint,0.373234
places_365_train,repaint,0.031135
places_365_train,repaint,0.306107
places_365_train,repaint,0.300604
places_365_train,repaint,0.015795
places_365_train,repaint,0.594324
places_365_train,repaint,0.533580
places_365_train,repaint,0.219821
places_365_train,repaint,0.333284
places_365_train,repaint,0.275261
places_365_train,repaint,0.684628
places_365_train,repaint,0.744044
places_365_train,repaint,0.342200
places_365_train,repaint,0.688376
places_365_train,repaint,0.295439
places_365_train,repaint,0.595845
places_365_train,repaint,0.692827
places_365_train,repaint,0.687460
places_365_train,repaint,0.036490
places_365_train,repaint,0.015998
places_365_train,repaint,0.542394
places_365_train,repaint,0.483034
places_365_train,repaint,0.491111
places_365_train,repaint,0.254840
places_365_train,repaint,0.351708
places_365_train,repaint,0.688249
places_365_train,repaint,0.319875
places_365_train,repaint,0.589644
places_365_train,repaint,0.576171
places_365_train,repaint,0.037461
places_365_train,repaint,0.524769
places_365_train,repaint,0.300868
places_365_train,repaint,0.613246
places_365_train,repaint,0.400450
places_365_train,repaint,0.326425
places_365_train,repaint,0.369677
places_365_train,repaint,0.496679
places_365_train,repaint,0.712834
places_365_train,repaint,0.499997
places_365_train,repaint,0.638381
places_365_train,repaint,0.029157
places_365_train,repaint,0.584267
places_365_train,repaint,0.234429
places_365_train,repaint,0.343988
places_365_train,repaint,0.314843
places_365_train,repaint,0.658093
places_365_train,repaint,0.357277
places_365_train,repaint,0.452986
places_365_train,repaint,0.566938
places_365_train,repaint,0.565977
places_365_train,repaint,0.743775
places_365_train,repaint,0.548988
places_365_train,repaint,0.583840
places_365_train,repaint,0.025809
places_365_train,repaint,0.024273
places_365_train,repaint,0.351998
places_365_train,repaint,0.040663
places_365_train,repaint,0.029469
places_365_train,repaint,0.366041
places_365_train,repaint,0.689045
places_365_train,repaint,0.498351
places_365_train,repaint,0.374023
places_365_train,repaint,0.495182
places_365_train,repaint,0.368181
places_365_train,repaint,0.669617
places_365_train,repaint,0.549508
places_365_train,repaint,0.662851
places_365_train,repaint,0.020074
places_365_train,repaint,0.688555
places_365_train,repaint,0.567458
places_365_train,repaint,0.723163
places_365_train,repaint,0.588011
places_365_train,repaint,0.724602
places_365_train,repaint,0.352015
places_365_train,repaint,0.350041
places_365_train,repaint,0.025565
places_365_train,repaint,0.618134
places_365_train,repaint,0.031883
places_365_train,repaint,0.024764
places_365_train,repaint,0.533643
places_365_train,repaint,0.842010
places_365_train,repaint,0.581646
places_365_train,repaint,0.023493
places_365_train,repaint,0.032343
places_365_train,repaint,0.020272
places_365_train,repaint,0.375295
places_365_train,repaint,0.652479
places_365_train,repaint,0.221961
places_365_train,repaint,0.344475
places_365_train,repaint,0.023541
places_365_train,repaint,0.360125
places_365_train,repaint,0.344927
places_365_train,repaint,0.041581
places_365_train,repaint,0.617118
places_365_train,repaint,0.024242
places_365_train,repaint,0.315483
places_365_train,repaint,0.343805
places_365_train,repaint,0.720892
places_365_train,repaint,0.773824
places_365_train,repaint,0.011150
places_365_train,repaint,0.405608
places_365_train,repaint,0.033405
places_365_train,repaint,0.381435
places_365_train,repaint,0.427243
places_365_train,repaint,0.406871
places_365_train,repaint,0.653098
places_365_train,repaint,0.309577
places_365_train,repaint,0.721575
places_365_train,repaint,0.369672
places_365_train,repaint,0.556060
places_365_train,repaint,0.669548
places_365_train,repaint,0.687451
places_365_train,repaint,0.043183
places_365_train,repaint,0.052452
places_365_train,repaint,0.387682
places_365_train,repaint,0.273036
places_365_train,repaint,0.563498
places_365_train,repaint,0.632050
places_365_train,repaint,0.019085
places_365_train,repaint,0.676648
places_365_train,repaint,0.033491
places_365_train,repaint,0.548609
places_365_train,repaint,0.357038
places_365_train,repaint,0.397550
places_365_train,repaint,0.341996
places_365_train,repaint,0.035225
places_365_train,repaint,0.796781
places_365_train,repaint,0.403843
places_365_train,repaint,0.393034
places_365_train,repaint,0.306779
places_365_train,repaint,0.677446
places_365_train,repaint,0.773193
places_365_train,repaint,0.018696
places_365_train,repaint,0.027785
places_365_train,repaint,0.546485
places_365_train,repaint,0.035646
places_365_train,repaint,0.608223
places_365_train,repaint,0.600019
places_365_train,repaint,0.564236
places_365_train,repaint,0.638499
places_365_train,repaint,0.036730
places_365_train,repaint,0.302766
places_365_train,repaint,0.554226
places_365_train,repaint,0.657314
places_365_train,repaint,0.022973
places_365_train,repaint,0.704887
places_365_train,repaint,0.494490
places_365_train,repaint,0.012621
places_365_train,repaint,0.299962
places_365_train,repaint,0.749565
places_365_train,repaint,0.734125
places_365_train,repaint,0.686188
places_365_train,repaint,0.806112
places_365_train,repaint,0.743990
places_365_train,repaint,0.021633
places_365_train,repaint,0.553317
places_365_train,repaint,0.666063
places_365_train,repaint,0.301513
places_365_train,repaint,0.027972
places_365_train,repaint,0.667773
places_365_train,repaint,0.413596
places_365_train,repaint,0.067083
places_365_train,repaint,0.648659
places_365_train,repaint,0.359626
places_365_train,repaint,0.707302
places_365_train,repaint,0.671803
places_365_train,repaint,0.035158
places_365_train,repaint,0.324723
places_365_train,repaint,0.616505
places_365_train,repaint,0.682854
places_365_train,repaint,0.362675
places_365_train,repaint,0.358236
places_365_train,repaint,0.697413
places_365_train,repaint,0.021192
places_365_train,repaint,0.640052
places_365_train,repaint,0.301862
places_365_train,repaint,0.615665
places_365_train,repaint,0.698628
places_365_train,repaint,0.576556
places_365_train,repaint,0.037188
places_365_train,repaint,0.387332
places_365_train,repaint,0.327469
places_365_train,repaint,0.015708
places_365_train,repaint,0.670660
places_365_train,repaint,0.354396
places_365_train,repaint,0.021036
places_365_train,repaint,0.677884
places_365_train,repaint,0.676388
places_365_train,repaint,0.544188
places_365_train,repaint,0.305037
places_365_train,repaint,0.280531
places_365_train,repaint,0.018229
places_365_train,repaint,0.549558
places_365_train,repaint,0.679620
places_365_train,repaint,0.317475
places_365_train,repaint,0.646079
places_365_train,repaint,0.016158
places_365_train,repaint,0.026480
places_365_train,repaint,0.364820
places_365_train,repaint,0.486286
places_365_train,repaint,0.645565
places_365_train,repaint,0.717769
places_365_train,repaint,0.380841
places_365_train,repaint,0.686726
places_365_train,repaint,0.348743
places_365_train,repaint,0.015341
places_365_train,repaint,0.443617
places_365_train,repaint,0.581617
places_365_train,repaint,0.393702
places_365_train,repaint,0.550760
places_365_train,repaint,0.027613
places_365_train,repaint,0.352103
places_365_train,repaint,0.664205
places_365_train,repaint,0.338461
places_365_train,repaint,0.809279
places_365_train,repaint,0.315972
places_365_train,repaint,0.027412
places_365_train,repaint,0.358931
places_365_train,repaint,0.744812
places_365_train,repaint,0.036313
places_365_train,repaint,0.615386
places_365_train,repaint,0.031436
places_365_train,repaint,0.352394
places_365_train,repaint,0.579338
places_365_train,repaint,0.513673
places_365_train,repaint,0.306154
places_365_train,repaint,0.703151
places_365_train,repaint,0.034293
places_365_train,repaint,0.057492
places_365_train,repaint,0.511708
places_365_train,repaint,0.552434
places_365_train,repaint,0.022145
places_365_train,repaint,0.545558
places_365_train,repaint,0.029044
places_365_train,repaint,0.497832
places_365_train,repaint,0.037306
places_365_train,repaint,0.016671
places_365_train,repaint,0.635432
places_365_train,repaint,0.018566
places_365_train,repaint,0.625197
places_365_train,repaint,0.718042
places_365_train,repaint,0.727601
places_365_train,repaint,0.404713
places_365_train,repaint,0.289236
places_365_train,repaint,0.291628
places_365_train,repaint,0.563695
places_365_train,repaint,0.601592
places_365_train,repaint,0.385570
places_365_train,repaint,0.030724
places_365_train,repaint,0.326980
places_365_train,repaint,0.691527
places_365_train,repaint,0.378509
places_365_train,repaint,0.682110
places_365_train,repaint,0.764666
places_365_train,repaint,0.587960
places_365_train,repaint,0.652838
places_365_train,repaint,0.406141
places_365_train,repaint,0.671245
places_365_train,repaint,0.029512
places_365_train,repaint,0.030623
places_365_train,repaint,0.617678
places_365_train,repaint,0.348470
places_365_train,repaint,0.587802
places_365_train,repaint,0.654537
places_365_train,repaint,0.327204
places_365_train,repaint,0.352356
places_365_train,repaint,0.489433
places_365_train,repaint,0.374790
places_365_train,repaint,0.323571
places_365_train,repaint,0.044805
places_365_train,repaint,0.732654
places_365_train,repaint,0.586003
places_365_train,repaint,0.647881
places_365_train,repaint,0.592489
places_365_train,repaint,0.012673
places_365_train,repaint,0.032854
places_365_train,repaint,0.034421
places_365_train,repaint,0.029554
places_365_train,repaint,0.766080
places_365_train,repaint,0.030127
places_365_train,repaint,0.639323
places_365_train,repaint,0.488372
places_365_train,repaint,0.817868
places_365_train,repaint,0.618443
